Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8BBCA,2021.06,317.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2021.09,414.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2021.12,277.918,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2022.03,357.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2022.06,478.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2022.09,464.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2022.12,419.106,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2023.03,321.461,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2023.06,440.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2023.09,356.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2023.12,355.428,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2024.03,424.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2024.06,280.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2024.09,284.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2024.12,308.273,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2025.03,347.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2025.06,385.404,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2025.09,413.593,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8CC1CA,2016.06,809.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.09,1201.325,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.12,1058.729,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.03,897.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.06,1238.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.09,1007.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.12,1672.017,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.03,997.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.06,578.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.09,830.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.12,1189.635,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.03,1162.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.06,873.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.09,858.164,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.12,1198.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.03,1704.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.06,1403.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.09,744.065,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.12,1133.043,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.03,741.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.06,871.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.09,795.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.12,1207.533,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2022.03,1379.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2022.06,1548.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2022.09,1666.616,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2022.12,2159.157,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2023.03,1866.304,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2023.06,1638.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2023.09,936.439,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2023.12,1907.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2024.03,1490.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2024.06,1362.604,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2024.09,1063.983,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2024.12,2290.315,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2025.03,1984.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2025.06,1515.258,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2025.09,1051.039,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.06,96.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.09,105.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.12,127.302,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.03,89.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.06,77.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.09,70.743,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.12,108.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.03,50.526,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.06,50.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.09,46.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.12,84.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.03,47.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.06,102.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.09,54.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.12,59.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.03,39.374,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.06,35.058,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.09,69.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.12,54.097,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.03,48.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.06,63.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.09,3.451,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.12,53.202,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2022.03,48.609,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2022.06,35.086,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2022.09,25.74,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2022.12,52.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2023.03,27.312,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2023.06,65.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2023.09,7.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2023.12,77.653,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2024.03,26.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2024.06,96.557,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2024.09,33.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2024.12,79.831,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2025.03,40.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2025.06,55.897,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2025.09,35.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.06,165.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.09,159.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.12,240.487,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.03,151.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.06,166.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.09,143.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.12,270.081,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.03,190.323,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.06,193.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.09,276.655,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.12,234.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.03,103.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.06,155.326,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.09,164.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.12,145.481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.03,190.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.06,161.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.09,229.759,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.12,255.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.03,212.812,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.06,296.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.09,147.628,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.12,345.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2022.03,295.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2022.06,326.815,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2022.09,330.992,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2022.12,381.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2023.03,190.94,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2023.06,123.495,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2023.09,83.533,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2023.12,119.076,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2024.03,79.991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2024.06,113.935,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2024.09,112.337,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2024.12,206.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2025.03,173.502,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2025.06,139.938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2025.09,151.214,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.06,24.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.09,33.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
